,i,distance,angle,mean of wind direction,variance of wind direction,flexible farm base power,flexible farm opt power,flexible_percent_gain,fixed farm base power,fixed farm opt power,fixed_percent_gain,total farm base power,total farm opt power,total_percent_gain,overlap_flag,optimal position
419,167,2500,270,0,60.0,122429.99671411948,128536.33009123577,4.987612138367445,128155.55654962454,128042.97333792548,-0.0878488726748805,250585.55326374405,256579.30342916126,2.3918977320726547,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 2499.9999999999995, 2499.9999999999995, 2499.9999999999995, 3094.691412608594, 3270.2943780111564, 3535.0014562487913, 3815.2771813135014, 4500.0, 4499.999986516251, 4500.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 1999.9999965141333, 677.7015052110266, 1.160110763283497e-18, 1999.9999818058047, 1132.0212272334172, 4.9956599501702506e-14, 1999.9999999999995, 830.2076576561818, 7.699440148292296e-14, 1999.9999999945587]]"
420,168,3000,270,0,60.0,121619.58444895108,131364.65562130534,8.012748289273004,128270.12427500226,128215.72074717435,-0.042413249488463485,249889.70872395334,259580.3763684797,3.877977886328793,True,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 2999.9999999999995, 2999.9999999999995, 3479.9171032713275, 3643.7301566710485, 3544.1682238577564, 4279.450510310009, 4018.739701062194, 5000.0, 4519.425827629519, 5000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 2.6650778672869056e-13, 2000.0, 2.9401918991914693e-13, 2000.0, 969.6077005169168, 2000.0, 2.3155610282722634e-13, 1.5959407201276645e-13, 4.987651608543115e-13, 2000.0]]"
421,169,3000,270,0,60.0,125447.22377776596,130987.68025589548,4.4165636442817,128301.51625712967,128237.80766568551,-0.049655369088918024,253748.74003489563,259225.487921581,2.1583350072722327,True,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 2999.9999999999995, 2999.9999999999995, 2999.9999999999995, 3677.7005567627957, 4021.2749272904784, 4115.233969821505, 4424.540789210202, 4776.34127614866, 5000.0, 5000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 2000.0, 6.320800693716595e-16, 949.1568005744571, 611.1878989856319, 1.3053036272574123e-15, 1999.9999999999998, 1320.909400867626, 563.1420100869785, 2.413930911064292e-13, 1999.9999999999995]]"
422,170,3000,270,0,60.0,122146.09382349074,130659.38285571727,6.969759544278839,128259.491727146,128208.14367871918,-0.0400345017240968,250405.58555063675,258867.52653443647,3.3792940222128385,True,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 3000.000001479975, 2999.9999999999995, 2999.9999999999995, 3832.4811259105304, 3705.288674300506, 4445.663834565212, 4137.2782062971655, 4487.107413318652, 5000.0, 4999.986435040607], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 685.295298298637, 1999.9999999999998, 6.144092002072589e-14, 1200.3798177637502, 1999.888670098453, 626.9846891653501, 5.053212893194525e-14, 1999.9999996735817, 1999.9728456742168, 2.161402711962249e-08]]"
423,171,2000,270,0,75.0,120930.06144110864,128481.46954567787,6.244442460857152,123641.85400903513,123340.44655218229,-0.24377461763944397,244571.91545014374,251821.91609786017,2.964363522431646,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 1999.9999999999998, 2000.0000000000002, 2000.0, 2000.0000000000023, 2746.0168925657626, 3999.9999999999964, 3396.073804062932, 3999.999999999998, 3999.9999999999995, 3999.9999999999995], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 502.8084072926671, 1238.575747154294, 1.916110449342397e-13, 2000.0, 224.49249983536828, 2000.0, 39.49282320000475, 1314.2652985693455, 2.226248742533791e-12, 675.7862119348978]]"
424,172,2000,270,0,75.0,120485.69052860417,127584.34338734925,5.8916978668598015,123686.16210779487,123393.13619835404,-0.2369108269245569,244171.85263639904,250977.4795857033,2.78722828852785,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 1999.9999999999995, 1999.9999999999995, 2000.0012967662267, 2000.0022470037475, 2985.7889610518832, 3261.550729181986, 2000.4166212968569, 3641.765815652556, 3999.9999999999995, 3999.9999999999995], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 2.0319658362508848e-13, 435.231640006467, 906.1544030665152, 1420.4620056559468, 4.7032004794898236e-14, 529.6128008159676, 2000.0, 1194.8314188905456, 1895.5605350959802, 7.612259234002767e-14]]"
425,173,2000,270,0,75.0,120937.95623335315,126347.0411649544,4.4726114944131075,123530.95924563908,123413.22324757319,-0.0953088997162071,244468.91547899225,249760.26441252753,2.164426067489131,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 2000.3721196983793, 2000.0000102910449, 2000.080545183928, 2426.0873368988387, 2952.884875450305, 3154.5709062334086, 3424.6880181787205, 3673.093382984621, 3999.998866886166, 3999.999140111805], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 1006.4345460382449, 0.07813231336214164, 1998.2915340417157, 483.86415016895495, 0.00014403214375271106, 809.1459300747218, 1989.6110350993831, 1078.2558435063263, 1.1560061684759718e-07, 1328.853163987235]]"
426,174,2500,270,0,75.0,121041.32558554561,130565.18807692865,7.868273455624113,123853.1110787401,123810.33303743509,-0.034539335291956935,244894.4366642857,254375.52111436374,3.8714985032817326,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 2499.9999999999995, 2499.9999999999995, 3349.6964644257405, 2499.9999999999995, 3072.5773591581274, 3964.433009180479, 3711.443144662679, 4500.0, 4500.0, 4500.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 2000.0, 964.6454106235757, 2000.0, 4.685512647995949e-15, 3.591850763706722e-14, 773.4030596997613, 2.0166249974048272e-14, 2000.0, 1192.723243735164, 1.4767762893472213e-13]]"
427,175,2500,270,0,75.0,119566.19531127828,130252.60904275406,8.937654747359657,124149.86653782199,123832.75054723922,-0.2554299891141305,243716.06184910028,254085.35958999328,4.254663259458573,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 2499.9999999999995, 2499.9999999999995, 2499.9999999999995, 3159.7961030344322, 3290.423358068154, 3675.523371328783, 3882.1695748935326, 4102.144890507338, 4500.0, 4500.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 2000.0, 915.0495074477733, 5.137749887087866e-14, 9.56785715661582e-14, 2000.0, 769.6756294303561, 1.4387362830712016e-13, 1367.6875721614572, 2000.0, 3.728880448893087e-14]]"
428,176,2500,270,0,75.0,121955.38965667468,130476.86874135901,6.987373914899332,123840.13929469178,123887.53145677509,0.038268821686754065,245795.52895136646,254364.4001981341,3.486178647481863,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 2499.9999999999995, 2499.9999999999995, 2499.9999999999995, 3675.1160716985632, 3406.256391725653, 3171.549841214284, 4500.0, 4500.0, 4500.0, 4500.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 2000.0, 1.1554468567101487e-15, 1020.120313460551, 1181.8248988364257, 525.6192558034163, 8.932612260344396e-14, 9.646802818189748e-14, 1273.1609547440514, 2000.0, 584.7162829134139]]"
429,177,3000,270,0,75.0,123911.58838316456,132458.06489123634,6.897237473579958,124326.30988586241,124120.40470559456,-0.16561673909318922,248237.89826902698,256578.46959683087,3.3599105478909683,True,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 2999.9999999999995, 3000.000000000001, 3000.0, 3000.000000000003, 3661.960473715468, 4111.297908111578, 4324.887773461207, 4999.999999999995, 4999.999999999999, 5000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 1160.28571369234, 1999.9999999999943, 530.6375910081431, 2.4761793175170647e-13, 1999.9999999999982, 7.444848334379056e-14, 1999.9999999999995, 6.91653740307395e-14, 1999.9999999999993, 871.2543846850486]]"
430,178,3000,270,0,75.0,120499.16220668325,132112.40305673168,9.637611280756543,124158.13791024698,124176.5823946843,0.014855638742467661,244657.30011693022,256288.985451416,4.754276830867746,True,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 2999.9999999999995, 2999.9999999999995, 3000.000000000001, 3709.679536951959, 3730.816665100167, 4049.9277356423017, 5000.0, 4332.288415382479, 5000.0, 5000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 2000.0, 686.6970630513968, 4.318431130546251e-14, 2000.0, 283.23850793157186, 1347.324276836004, 2000.0, 8.505280090798879e-14, 828.2177657923797, 0.0]]"
431,179,3000,270,0,75.0,123683.14713054952,132630.73379634923,7.234281204338528,124257.02603393537,124117.31729583607,-0.11243528238085154,247940.17316448482,256748.0510921853,3.55242065667886,True,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 2999.9999999999995, 2999.9999999999995, 3659.339715648377, 3000.000000000735, 4299.383008956305, 4312.535488603767, 3658.352888822367, 5000.0, 4999.9999999999245, 5000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 5.34504931741792e-16, 1999.999999998788, 2.8804876433541124e-11, 922.152543486571, 1.7167138351517305e-09, 1999.9999999888166, 2000.0, 2000.0, 2.8318329389069454e-07, 929.086310104414]]"
432,180,2000,270,0,90.0,119743.25937815357,128432.82913570266,7.256834165593501,121511.42036732985,121344.04093095179,-0.13774790540022697,241254.6797454834,249776.87006665443,3.5324456007078107,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 1999.9999999999995, 1999.9999999999995, 2329.930424951284, 2540.5921329662706, 3237.2366186107333, 2782.4615006133326, 3312.2269390007878, 3999.9999999999995, 3999.9999999999995, 3999.9999999999995], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 1874.9032846663556, 1.7787905579525444e-14, 648.2630888942483, 6.691435374358215e-14, 6.493281895466771e-14, 1304.0299223569566, 2000.0, 1363.1627934020396, 3.438115237459831e-14, 608.4678438662538]]"
433,181,2000,270,0,90.0,119159.87006534003,128055.34994975924,7.465164135829849,121980.2356567234,121186.88315777725,-0.6503942992689368,241140.10572206342,249242.2331075365,3.359925285432007,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 1999.9999999999995, 2000.0906793380902, 2000.1531823787268, 2764.5164213351363, 3406.0864685561814, 2977.7796215658605, 2661.7712748809563, 3999.9999999999995, 3310.386537511544, 3999.9999936670724], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 1.0902649510306277e-13, 1999.9745026428811, 1081.5541810240015, 1190.0625375747677, 1997.7273676928937, 619.1438430748053, 6.044935735429301e-16, 1358.1783229450086, 1.771539750040022e-13, 6.205012410062375e-16]]"
434,182,2000,270,0,90.0,118878.74839362626,129430.73258121271,8.876257809046887,121290.2104362748,121007.2957108915,-0.23325437755089798,240168.95882990106,250438.0282921042,4.275768822179958,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 2000.0000000000011, 1999.9999999999998, 2000.000000000002, 1999.9999999999995, 2917.47434354759, 3166.3063704142887, 3999.999999999994, 3999.9999999999973, 3999.9999999999955, 3999.9999999999995], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 1277.558709583032, 1.9565451699135203e-25, 627.4691296522526, 1999.9999999999998, 4.440191372676885e-13, 1453.0715153308993, 1141.0887206355062, 1.3385032202413333e-23, 507.4048129756106, 1999.9999999999982]]"
435,183,2500,270,0,90.0,122394.84297590329,131566.4566026014,7.493464106574966,121854.74596025996,121986.1527729436,0.10783889593147672,244249.5889361632,253552.60937554497,3.808817234821712,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 2499.9999999999995, 2499.9999999999995, 2500.0, 2500.0000986692935, 3471.2814330586375, 3613.5683762708786, 3857.468194451214, 4499.999999985534, 4499.99990097206, 4499.998760057237], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 2000.0, 1258.7813380401033, 544.7088216338552, 8.984467116320152e-14, 0.0004314700747827949, 893.4090332374215, 2000.0, 1307.554136703459, 2.2529790171357594e-13, 593.3762500898678]]"
436,184,2500,270,0,90.0,121822.9958200395,130418.06020802553,7.055371057105598,121808.01332078828,121563.61333692865,-0.20064360069314968,243631.00914082775,251981.67354495416,3.4275868386275143,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 2499.9999999999995, 2500.0000000008704, 2500.0168245879922, 3335.2270131062187, 3176.23396719584, 3618.549843071137, 3926.465893672752, 3895.852339900959, 4500.0, 4500.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 1998.965131020623, 5.626017413487529e-15, 701.1355964460317, 1212.9079647637259, 2000.0, 2.3198620277823514e-14, 659.864911539558, 1992.2526844276942, 2.7313492737690166e-14, 1999.5159546672876]]"
437,185,2500,270,0,90.0,120530.98947396665,131656.704625065,9.230584764676957,121877.21549671677,121767.2473173346,-0.09022866081572278,242408.2049706834,253423.9519423996,4.544296251460809,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 2499.9999999999995, 2499.9999999999995, 3132.4353617664947, 3808.157017568098, 2499.9999999999995, 3692.2603376638735, 3551.205188358542, 4500.0, 4500.0, 4499.999999986721], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 952.8060038308395, 7.536195581273473e-14, 1.9933330863970526e-14, 1.700917246208626e-15, 1999.9999999843246, 872.6794235673381, 2000.0, 3.6366339860081196e-16, 863.2780694100354, 2000.0]]"
438,186,3000,270,0,90.0,122703.12271595177,132937.32239339768,8.340618764151008,122514.52556591731,122309.90203924348,-0.16701980906234812,245217.64828186907,255247.22443264117,4.090071094411385,True,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 2999.9999999999995, 3000.0, 3444.2591359364656, 3413.5642647609875, 3934.2659579793444, 3858.6884778733706, 4479.453894285785, 4999.999999999999, 4999.999999999999, 5000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 3.5546445491111405e-13, 2000.0, 6.284403832933887e-15, 1052.3748030664658, 0.0, 2000.0, 1.1791354392622445e-20, 1999.9999999999998, 1133.8027951030024, 5.165212639702142e-19]]"
439,187,3000,270,0,90.0,121195.7722536696,132318.41524512452,9.177418308102862,122457.5408285108,122203.67089970178,-0.20731261389981082,243653.31308218042,254522.0861448263,4.460753242037796,True,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 2999.9999999999995, 2999.9999999999995, 3586.8056565352313, 3581.5793494149907, 3652.8973575875634, 4294.79164727165, 4330.589777997856, 4306.580268615124, 5000.0, 5000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 9.788512997405654e-16, 1999.9999999999998, 974.2689001125731, 1.2649246808815282e-14, 2000.0, 1.5326124269481688e-13, 992.2967819720932, 1999.9999999999998, 2000.0, 2.935366029200386e-14]]"
440,188,3000,270,0,90.0,122986.40066067906,132141.4044010162,7.443915498914297,122327.19193404901,122258.67167082652,-0.0560139263716926,245313.59259472808,254400.07607184272,3.7040277226407206,True,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 2999.9999999999995, 3000.001877786724, 3387.2817188744466, 3003.046506337168, 3988.641227084283, 4239.425143124681, 4102.448308636924, 4657.046826760805, 4999.965339444452, 5000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 2.4922481888667023e-14, 1263.7234566753862, 773.2428636102, 2000.0, 1.5607219048473552e-13, 423.12726260467156, 2000.0, 1215.0448201519434, 0.036055887179289835, 1999.991734146488]]"
441,147,2000,315,0,0.0,135028.91567704646,112858.70008437996,-16.41886516047556,148160.21439816203,148160.21439816203,0.0,283189.1300752085,261018.91448254202,-7.82876644551243,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 3414.2135623730946, 3414.2135623730946, 4361.374552013467, 4401.810738172048, 3763.043758272157, 4950.521986873315, 4798.653143954287, 5414.213562373095, 5414.213562373095, 5414.213562373095], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 585.7864376269047, 1775.2254473514527, 590.8663992864277, 2217.3390996246853, 817.9547005994875, 585.7864376269047, 1450.6675843841867, 585.7864376269047, 2585.7864376269044, 1830.960612422546]]"
